The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,name,type,count,amount
898,state,punjab,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,54285,9429174.53468925
899,state,punjab,2018,2018-07-01,2018-09-30,Others,TOTAL,67426,64737840.39918464
900,state,punjab,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,2269375,9404088424.489891
901,state,punjab,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,1817964,825449591.241031
902,state,punjab,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,648096,455091549.5918779
903,state,punjab,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,62453,11832962.875482317
904,state,punjab,2018,2018-10-01,2018-12-31,Others,TOTAL,89249,85520045.45150709
905,state,arunachal-pradesh,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,121303,26796894.998233315
906,state,arunachal-pradesh,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,93494,568554821.4456317
907,state,arunachal-pradesh,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,9214,11727218.401334248
908,state,arunachal-pradesh,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,256,140622.87093631705
909,state,arunachal-pradesh,2019,2019-01-01,2019-03-31,Others,TOTAL,2239,2730548.5978140826
910,state,arunachal-pradesh,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,131988,30420803.41271234
911,state,arunachal-pradesh,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,106527,704237943.4054435
912,state,arunachal-pradesh,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,16828,13955724.130712911
913,state,arunachal-pradesh,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,267,160660.8821362781
914,state,arunachal-pradesh,2019,2019-04-01,2019-06-30,Others,TOTAL,3046,3880742.524023137
915,state,arunachal-pradesh,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,216228,50946104.94289842
916,state,arunachal-pradesh,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,133484,841037395.2474606
917,state,arunachal-pradesh,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,16900,17178248.07427002
918,state,arunachal-pradesh,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,864,64089.11350267195
919,state,arunachal-pradesh,2019,2019-07-01,2019-09-30,Others,TOTAL,2758,3419197.4177385764
920,state,arunachal-pradesh,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,259183,63516906.09060433
921,state,arunachal-pradesh,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,177833,1100137447.9340453
922,state,arunachal-pradesh,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,19769,23192271.691576812
923,state,arunachal-pradesh,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,314,305379.7987782319
924,state,arunachal-pradesh,2019,2019-10-01,2019-12-31,Others,TOTAL,2376,3421174.01227797
925,state,arunachal-pradesh,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,566209,3460488558.9436507
926,state,arunachal-pradesh,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,450649,142358376.9003836
927,state,arunachal-pradesh,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,155966,204958020.0891498
928,state,arunachal-pradesh,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,1558,2672460.4740365944
929,state,arunachal-pradesh,2021,2021-01-01,2021-03-31,Others,TOTAL,3074,3301662.6094231335
930,state,arunachal-pradesh,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,762946,4000960152.0755496
931,state,arunachal-pradesh,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,556680,165579844.25105897
932,state,arunachal-pradesh,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,243375,283709438.5363142
933,state,arunachal-pradesh,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,1582,2761076.7934988844
934,state,arunachal-pradesh,2021,2021-04-01,2021-06-30,Others,TOTAL,3755,3415105.3379601175
935,state,arunachal-pradesh,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,329834,86011654.77474582
936,state,arunachal-pradesh,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,203429,1263912288.4066367
937,state,arunachal-pradesh,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,31181,28553052.133918796
938,state,arunachal-pradesh,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,470,337812.94816169393
939,state,arunachal-pradesh,2020,2020-01-01,2020-03-31,Others,TOTAL,2261,2943873.0666838237
940,state,arunachal-pradesh,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,522495,145198528.22961134
941,state,arunachal-pradesh,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,247861,1630654426.0441835
942,state,arunachal-pradesh,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,35169,46446966.612447515
943,state,arunachal-pradesh,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,1310,2655507.6964110374
944,state,arunachal-pradesh,2020,2020-04-01,2020-06-30,Others,TOTAL,1939,1761404.4023099935
945,state,arunachal-pradesh,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,514907,153463816.21184397
946,state,arunachal-pradesh,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,370418,2361603431.37578
947,state,arunachal-pradesh,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,72736,88145178.69272713
948,state,arunachal-pradesh,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,1761,4030599.9171272423
949,state,arunachal-pradesh,2020,2020-07-01,2020-09-30,Others,TOTAL,3005,2695539.3607389224
950,state,arunachal-pradesh,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,522019,3254744938.4105625
951,state,arunachal-pradesh,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,513895,152389181.21743062
952,state,arunachal-pradesh,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,167387,156682926.02384603
953,state,arunachal-pradesh,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,1749,2391651.8783250954
954,state,arunachal-pradesh,2020,2020-10-01,2020-12-31,Others,TOTAL,4079,4055324.315454754
955,state,arunachal-pradesh,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,28729,5184132.514934338
956,state,arunachal-pradesh,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,13320,82889682.72418305
957,state,arunachal-pradesh,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,1042,2420374.1905855755
958,state,arunachal-pradesh,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,416,58893.76201533088
959,state,arunachal-pradesh,2018,2018-01-01,2018-03-31,Others,TOTAL,1990,1834252.8176908877
960,state,arunachal-pradesh,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,50700,10468878.537107183
961,state,arunachal-pradesh,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,26477,181576281.19464755
962,state,arunachal-pradesh,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,2378,4718953.439561011
963,state,arunachal-pradesh,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,559,363761.80159549194
964,state,arunachal-pradesh,2018,2018-04-01,2018-06-30,Others,TOTAL,2043,1842317.3691352482
965,state,arunachal-pradesh,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,74122,15997565.906016497
966,state,arunachal-pradesh,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,49740,308106303.45342577
967,state,arunachal-pradesh,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,4738,5505694.567913429
968,state,arunachal-pradesh,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,507,72133.845254878
969,state,arunachal-pradesh,2018,2018-07-01,2018-09-30,Others,TOTAL,2039,2044708.9687807972
970,state,arunachal-pradesh,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,97751,20662691.882313278
971,state,arunachal-pradesh,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,68169,468831493.2328036
972,state,arunachal-pradesh,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,7726,11998974.1040326
973,state,arunachal-pradesh,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,561,100597.90379906222
974,state,arunachal-pradesh,2018,2018-10-01,2018-12-31,Others,TOTAL,2222,2446271.9688117937
975,state,karnataka,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,44049036,104118436760.31566
976,state,karnataka,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,24491960,7076613843.774634
977,state,karnataka,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,16981941,6217689429.770171
978,state,karnataka,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,293728,51023386.14504391
979,state,karnataka,2019,2019-01-01,2019-03-31,Others,TOTAL,770944,512618725.75178516
980,state,karnataka,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,50033334,142910706254.40515
981,state,karnataka,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,44848593,12338599108.54726
982,state,karnataka,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,19283028,7745156562.557001
983,state,karnataka,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,140353,44871623.829314835
984,state,karnataka,2019,2019-04-01,2019-06-30,Others,TOTAL,1096296,662690676.7455502
985,state,karnataka,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,76924325,20375791901.51608
986,state,karnataka,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,67784880,183163325083.02167
987,state,karnataka,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,24339891,10208179941.827314
988,state,karnataka,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,189716,57194690.691376016
989,state,karnataka,2019,2019-07-01,2019-09-30,Others,TOTAL,1494923,732228821.132016
990,state,karnataka,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,114044901,31602890835.851074
991,state,karnataka,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,93311589,250562864352.78363
992,state,karnataka,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,28862161,12183568521.027195
993,state,karnataka,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,101937,51145982.18087677
994,state,karnataka,2019,2019-10-01,2019-12-31,Others,TOTAL,1475664,646673755.3894986
995,state,karnataka,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,279599017,117959690729.6494
996,state,karnataka,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,190894164,610937002732.095
997,state,karnataka,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,52261651,25111731675.64637
998,state,karnataka,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,297710,475815041.81600165
999,state,karnataka,2021,2021-01-01,2021-03-31,Others,TOTAL,744950,511117233.18647754
1000,state,karnataka,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,244460862,124624417935.05894
1001,state,karnataka,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,216539959,684035748184.4377
1002,state,karnataka,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,68599238,28272314719.07621
1003,state,karnataka,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,304779,456933673.9871358
1004,state,karnataka,2021,2021-04-01,2021-06-30,Others,TOTAL,744208,497736717.48932767
1005,state,karnataka,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,132970737,40374401933.52864
1006,state,karnataka,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,100868460,297635301555.931
1007,state,karnataka,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,35854971,14724886028.403404
1008,state,karnataka,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,93648,110130184.7219853
1009,state,karnataka,2020,2020-01-01,2020-03-31,Others,TOTAL,1246074,557335296.81275
1010,state,karnataka,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,87251639,38463881234.4382
1011,state,karnataka,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,82118363,265767207470.16788
1012,state,karnataka,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,43290272,16434890228.306221
1013,state,karnataka,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,161560,246367207.0610708
1014,state,karnataka,2020,2020-04-01,2020-06-30,Others,TOTAL,399878,192530880.1645686
1015,state,karnataka,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,137206600,60769881812.00958
1016,state,karnataka,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,119241776,390432374828.4793
1017,state,karnataka,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,43139631,18911088810.529343
1018,state,karnataka,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,251980,358426105.9585576
1019,state,karnataka,2020,2020-07-01,2020-09-30,Others,TOTAL,520544,268744139.7048992
1020,state,karnataka,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,215711211,97147239182.96416
1021,state,karnataka,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,166981242,538340957771.568
1022,state,karnataka,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,47736461,21611671359.120274
1023,state,karnataka,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,284700,427966918.93005997
1024,state,karnataka,2020,2020-10-01,2020-12-31,Others,TOTAL,823370,508863332.4358694
1025,state,karnataka,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,5785292,1496816541.9710202
1026,state,karnataka,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,4456528,16522277460.174664
1027,state,karnataka,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,1089627,696586489.2644083
1028,state,karnataka,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,159848,52664837.407078
1029,state,karnataka,2018,2018-01-01,2018-03-31,Others,TOTAL,525604,449549985.19633806
1030,state,karnataka,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,7391926,2435924808.0540595
1031,state,karnataka,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,7164836,29135024501.319633
1032,state,karnataka,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,1874383,1361967204.9193478
1033,state,karnataka,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,194363,93244737.61226672
1034,state,karnataka,2018,2018-04-01,2018-06-30,Others,TOTAL,490939,489418829.39568377
1035,state,karnataka,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,12863507,42819128165.14718
1036,state,karnataka,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,8674172,3019156590.415938
1037,state,karnataka,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,3638065,1879406580.5386481
1038,state,karnataka,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,205740,50726023.40346949
1039,state,karnataka,2018,2018-07-01,2018-09-30,Others,TOTAL,598777,456674396.3028466
1040,state,karnataka,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,20471744,63575342228.05887
1041,state,karnataka,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,11812478,4751317554.815564
1042,state,karnataka,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,11426205,4030978295.062695
1043,state,karnataka,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,289353,71134704.79416475
1044,state,karnataka,2018,2018-10-01,2018-12-31,Others,TOTAL,812291,579613793.3366778
1045,state,jammu-&-kashmir,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,1913720,5414709531.836735
1046,state,jammu-&-kashmir,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,1131953,302663112.8884805
1047,state,jammu-&-kashmir,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,452379,199219534.93760535
1048,state,jammu-&-kashmir,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,43247,4593545.201922052
1049,state,jammu-&-kashmir,2019,2019-01-01,2019-03-31,Others,TOTAL,43688,30649751.65627311
1050,state,jammu-&-kashmir,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,1180781,5666318253.462076
1051,state,jammu-&-kashmir,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,706569,215937468.94414753
1052,state,jammu-&-kashmir,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,353678,188931529.4882364
1053,state,jammu-&-kashmir,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,22663,2652961.353697454
1054,state,jammu-&-kashmir,2019,2019-04-01,2019-06-30,Others,TOTAL,32664,26301988.31534837
1055,state,jammu-&-kashmir,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,618694,3499425217.9582095
1056,state,jammu-&-kashmir,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,318061,111964437.03321175
1057,state,jammu-&-kashmir,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,165115,120736230.08884756
1058,state,jammu-&-kashmir,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,2895,658515.8825482852
1059,state,jammu-&-kashmir,2019,2019-07-01,2019-09-30,Others,TOTAL,11761,11446090.81965122
1060,state,jammu-&-kashmir,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,310620,1799955855.9714913
1061,state,jammu-&-kashmir,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,91303,77859073.82317376
1062,state,jammu-&-kashmir,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,84803,49065907.04578097
1063,state,jammu-&-kashmir,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,197,213741.2862032762
1064,state,jammu-&-kashmir,2019,2019-10-01,2019-12-31,Others,TOTAL,3005,2601419.6959477984
1065,state,jammu-&-kashmir,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,2800201,14801220301.14875
1066,state,jammu-&-kashmir,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,2554798,663747765.6760966
1067,state,jammu-&-kashmir,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,1527253,1605408313.4781337
1068,state,jammu-&-kashmir,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,17276,20848657.8594191
1069,state,jammu-&-kashmir,2021,2021-01-01,2021-03-31,Others,TOTAL,98042,47124854.989329115
1070,state,jammu-&-kashmir,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,3955437,19502438177.8094
1071,state,jammu-&-kashmir,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,3568970,892467613.5545956
1072,state,jammu-&-kashmir,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,2378307,2343370985.5822287
1073,state,jammu-&-kashmir,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,19432,21897796.187056318
1074,state,jammu-&-kashmir,2021,2021-04-01,2021-06-30,Others,TOTAL,105673,53580855.45836207
1075,state,jammu-&-kashmir,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,435154,2654638582.0865793
1076,state,jammu-&-kashmir,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,341357,144213068.71202034
1077,state,jammu-&-kashmir,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,135241,131144418.96503358
1078,state,jammu-&-kashmir,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,2350,2116665.1182805505
1079,state,jammu-&-kashmir,2020,2020-01-01,2020-03-31,Others,TOTAL,7528,5530441.652102945
1080,state,jammu-&-kashmir,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,1238380,7426818530.258213
1081,state,jammu-&-kashmir,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,1028741,413037418.32063264
